school_id,school_name,learner_id,module,score_pct,passed,assessment_date,record_source,source_file,school_id_raw,school_folder,extracted_name,extracted_school,school_match_tier,canonical_school_name,resolved_school_id,internal_learner_id,match_route,match_note
,,,internet_basics,,,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,91.7,True,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,68.4,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,84.1,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,88.9,True,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,65.4,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,81.2,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,80.6,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,51.8,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,78.0,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,86.1,True,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,50.9,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,90.0,True,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,84.7,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,57.0,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,70.4,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,60.1,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,85.0,True,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,84.1,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,61.7,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,61.8,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,83.9,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,83.3,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,52.6,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,76.3,False,,csv,Isomo Circles-Cohort 2-Maranyundo Girls-IS_SCH_037-Northstar Baseline Testing - Sheet1.csv,,Maranyundo Girls,,IS_SCH_037,exact_crosswalk,Maranyundo Girls School,ID_SCH_331383,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,88.9,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,36.8,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,90.0,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,81.1,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,68.9,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,78.2,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,88.9,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,70.6,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,83.9,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,81.1,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,58.8,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,76.3,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,79.4,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,70.6,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,78.2,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,82.2,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,69.3,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,66.5,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,97.2,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,68.9,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,87.7,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,91.7,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,62.3,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,81.2,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,94.4,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,76.8,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,90.0,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,94.4,True,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,66.7,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,66.5,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,82.2,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,67.1,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,70.4,False,,csv,Isomo Circles - Cohort 2 - Lycee St Jerome Janja - IS_SCH_017 - NorthStar Baseline Assessment - Sheet1.csv,,Lycee St Jerome Janja,,IS_SCH_017,exact_canonical,Lycee St Jerome Janja,ID_SCH_692315,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
